"lhs","op","rhs","est","se","z","model","time","effect_type","effect","estRef","Bias","RelBiasPercent","Scenario","ScenarioSubtitle","effect_parsed","model_lab","Scenario_plain"
"X2","~","X1",0.200000000001317,0.0493371881200106,4.05373730490732,"model_covariates",2,"auto","X[t-1] -> X[t]",0.200000000001317,0,0,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% X[t]","True Model","Scenario 1"
"Y2","~","Y1",0.29999999999833,0.0469403909588847,6.39108439171505,"model_covariates",2,"auto","Y[t-1] -> Y[t]",0.29999999999833,0,0,"Scenario~1","Stable~Confounder~Effects","Y[t-1] %->% Y[t]","True Model","Scenario 1"
"X2","~","X1",0.467627757033881,0.0449159333873129,10.4111775436458,"model_clpm",2,"auto","X[t-1] -> X[t]",0.200000000001317,0.267627757032564,133.813878515401,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% X[t]","CLPM","Scenario 1"
"Y2","~","Y1",0.604270952868432,0.0395727297867382,15.2698829755975,"model_clpm",2,"auto","Y[t-1] -> Y[t]",0.29999999999833,0.304270952870102,101.423650957265,"Scenario~1","Stable~Confounder~Effects","Y[t-1] %->% Y[t]","CLPM","Scenario 1"
"X2","~","X1",0.467627757034243,0.0449159344870178,10.4111772887504,"model_clpm_lag2",2,"auto","X[t-1] -> X[t]",0.200000000001317,0.267627757032925,133.813878515581,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% X[t]","CLPM lag 2","Scenario 1"
"Y2","~","Y1",0.604270952867953,0.0395727303686335,15.2698827510501,"model_clpm_lag2",2,"auto","Y[t-1] -> Y[t]",0.29999999999833,0.304270952869622,101.423650957105,"Scenario~1","Stable~Confounder~Effects","Y[t-1] %->% Y[t]","CLPM lag 2","Scenario 1"
"X2","~","X1",0.199999999306201,0.0493118907778022,4.05581688618258,"model_dpm",2,"auto","X[t-1] -> X[t]",0.200000000001317,-6.9511602029948e-10,-3.4755801014745e-07,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% X[t]","DPM","Scenario 1"
"Y2","~","Y1",0.299999999306289,0.0480354254077064,6.24539070404818,"model_dpm",2,"auto","Y[t-1] -> Y[t]",0.29999999999833,-6.92040924565873e-10,-2.30680308189908e-07,"Scenario~1","Stable~Confounder~Effects","Y[t-1] %->% Y[t]","DPM","Scenario 1"
"X2","~","X1",0.200000028694611,0.0884383346142138,2.26146308121984,"model_dpm_free",2,"auto","X[t-1] -> X[t]",0.200000000001317,2.86932932136441e-08,1.43466466067276e-05,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% X[t]","DPM-free","Scenario 1"
"Y2","~","Y1",0.299999990156558,0.115869026625334,2.58913014887592,"model_dpm_free",2,"auto","Y[t-1] -> Y[t]",0.29999999999833,-9.84177239704564e-09,-3.28059079903347e-06,"Scenario~1","Stable~Confounder~Effects","Y[t-1] %->% Y[t]","DPM-free","Scenario 1"
"X2","~","X1",0.199999999024204,0.0632475195195308,3.16217933198857,"model_riclpm",2,"auto","X[t-1] -> X[t]",0.200000000001317,-9.77113751021719e-10,-4.88556875507641e-07,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% X[t]","RICLPM","Scenario 1"
"Y2","~","Y1",0.299999983229285,0.0646054225309229,4.6435728066896,"model_riclpm",2,"auto","Y[t-1] -> Y[t]",0.29999999999833,-1.67690449859315e-08,-5.58968166200826e-06,"Scenario~1","Stable~Confounder~Effects","Y[t-1] %->% Y[t]","RICLPM","Scenario 1"
"X2","~","X1",0.200000009969494,0.0951209054883808,2.10258732234129,"model_riclpm_free",2,"auto","X[t-1] -> X[t]",0.200000000001317,9.96817636766956e-09,4.98408818380195e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% X[t]","RICLPM-free","Scenario 1"
"Y2","~","Y1",0.30000004621157,0.114248768096602,2.62584928668909,"model_riclpm_free",2,"auto","Y[t-1] -> Y[t]",0.29999999999833,4.6213240012527e-08,1.54044133375947e-05,"Scenario~1","Stable~Confounder~Effects","Y[t-1] %->% Y[t]","RICLPM-free","Scenario 1"
