"lhs","op","rhs","est","se","z","model","time","effect_type","effect","estRef","Bias","RelBiasPercent","Scenario","ScenarioSubtitle","effect_parsed","model_lab","Scenario_plain"
"Y5","~","X4",0.0999999994527423,0.0489142429545949,2.04439429933666,"model_clpm_lag2",5,"cross","X[t-1] -> Y[t]",0.0999999999268488,-4.74106448544731e-10,-4.74106448891546e-07,"Scenario~0","No~Confounding","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 0"
"Y5","~","X4",0.099999988564395,0.0557222924756699,1.79461368370761,"model_dpm",5,"cross","X[t-1] -> Y[t]",0.0999999999268488,-1.13624538111701e-08,-1.13624538194818e-05,"Scenario~0","No~Confounding","X[t-1] %->% Y[t]","DPM","Scenario 0"
"Y5","~","X4",0.100000006320336,NA,NA,"model_dpm_free",5,"cross","X[t-1] -> Y[t]",0.0999999999268488,6.39348739228662e-09,6.39348739696354e-06,"Scenario~0","No~Confounding","X[t-1] %->% Y[t]","DPM-free","Scenario 0"
"Y5","~","X4",0.099999996927466,0.0507778141803198,1.96936395435122,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.0999999999268488,-2.99938274217482e-09,-2.9993827443689e-06,"Scenario~0","No~Confounding","X[t-1] %->% Y[t]","RICLPM","Scenario 0"
"Y5","~","X4",0.100000000707038,NA,NA,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.0999999999268488,7.80189052251856e-10,7.80189052822574e-07,"Scenario~0","No~Confounding","X[t-1] %->% Y[t]","RICLPM-free","Scenario 0"
"Y2","~","X1",0.0999999999999987,0.0271271242809659,3.68634725023784,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.0999999999999987,0,0,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","True Model","Scenario 1"
"Y2","~","X1",0.0410936678650625,0.019010717522341,2.1616053058897,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999987,-0.0589063321349362,-58.906332134937,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","CLPM","Scenario 1"
"Y2","~","X1",0.0410936699387091,0.019010715627102,2.16160563046481,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.0999999999999987,-0.0589063300612896,-58.9063300612904,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 1"
"Y2","~","X1",0.100000005314731,0.0228220862425865,4.38172059520697,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999987,5.31473200171551e-09,5.31473200171557e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","DPM","Scenario 1"
"Y2","~","X1",0.100000006489141,0.0281409279938691,3.55354331281921,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999999987,6.48914180723104e-09,6.48914180723112e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","DPM-free","Scenario 1"
