"lhs","op","rhs","est","se","z","model","time","effect_type","effect","estRef","Bias","RelBiasPercent","Scenario","ScenarioSubtitle","effect_parsed","model_lab","Scenario_plain"
"Y4","~","X3",0.100000032662042,0.0609596327138239,1.64043036695274,"model_dpm_free",4,"cross","X[t-1] -> Y[t]",0.0999999999686113,3.2693431059605e-08,3.2693431069867e-05,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 3A"
"Y4","~","X3",0.0874305922884492,0.0732546617513122,1.19351574627785,"model_riclpm",4,"cross","X[t-1] -> Y[t]",0.0999999999686113,-0.0125694076801621,-12.5694076841075,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 3A"
"Y4","~","X3",0.112052589294517,0.0799168659507766,1.40211440928544,"model_riclpm_free",4,"cross","X[t-1] -> Y[t]",0.0999999999686113,0.0120525893259056,12.0525893296887,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3A"
"Y5","~","X4",0.100000019815939,0.0696189313228703,1.43639119296691,"model_covariates",5,"cross","X[t-1] -> Y[t]",0.100000019815939,0,0,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","True Model","Scenario 3A"
"Y5","~","X4",0.119353058781954,0.0474633193430013,2.51463783894737,"model_clpm",5,"cross","X[t-1] -> Y[t]",0.100000019815939,0.0193530389660144,19.3530351310287,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM","Scenario 3A"
"Y5","~","X4",0.118332798266558,0.0581118561726298,2.03629355625869,"model_clpm_lag2",5,"cross","X[t-1] -> Y[t]",0.100000019815939,0.0183327784506183,18.3327748178068,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3A"
"Y5","~","X4",0.0442040602577944,0.0595627528086885,0.742142667579095,"model_dpm",5,"cross","X[t-1] -> Y[t]",0.100000019815939,-0.055795959558145,-55.7959485016537,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM","Scenario 3A"
"Y5","~","X4",0.099999999959578,0.053091411067003,1.88354383411236,"model_dpm_free",5,"cross","X[t-1] -> Y[t]",0.100000019815939,-1.98563613607039e-08,-1.98563574259802e-05,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 3A"
"Y5","~","X4",0.0877064625636214,0.0741185891811375,1.18332612010837,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.100000019815939,-0.012293557252318,-12.2935548162346,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 3A"
"Y5","~","X4",0.12805170535955,0.0866613691580279,1.47760999628388,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.100000019815939,0.0280516855436105,28.0516799849066,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3A"
"Y2","~","X1",0.0999999999999119,0.0424642758727471,2.35492064670035,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.0999999999999119,0,0,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","True Model","Scenario 3B"
"Y2","~","X1",0.0690741756055035,0.0389419178364012,1.77377436559984,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999119,-0.0309258243944084,-30.9258243944356,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM","Scenario 3B"
"Y2","~","X1",0.0690741756043271,0.0389419224045523,1.77377415749389,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.0999999999999119,-0.0309258243955848,-30.925824395612,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3B"
"Y2","~","X1",0.0967462900476977,0.0414117510172429,2.33620379895105,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999119,-0.00325370995221418,-3.25370995221704,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM","Scenario 3B"
"Y2","~","X1",0.0999999916275534,0.0503372221572925,1.98660131294246,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999999119,-8.37235852868545e-09,-8.37235852869283e-06,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM-free","Scenario 3B"
"Y2","~","X1",0.10394897315971,0.0537246422495023,1.93484719129373,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.0999999999999119,0.00394897315979797,3.94897315980145,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM","Scenario 3B"
"Y2","~","X1",0.107623403805426,0.0608607495723234,1.76835488490875,"model_riclpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999999119,0.00762340380551413,7.62340380552084,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3B"
"Y3","~","X2",0.0999999999999968,0.044821996669392,2.23104741936418,"model_covariates",3,"cross","X[t-1] -> Y[t]",0.0999999999999968,0,0,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","True Model","Scenario 3B"
"Y3","~","X2",0.0562581948108935,0.0405943680166217,1.38586206805481,"model_clpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999968,-0.0437418051891032,-43.7418051891046,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM","Scenario 3B"
"Y3","~","X2",0.0806857226813381,0.0441481235800487,1.82761386302274,"model_clpm_lag2",3,"cross","X[t-1] -> Y[t]",0.0999999999999968,-0.0193142773186587,-19.3142773186593,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3B"
"Y3","~","X2",0.108175279056908,0.0451176714650051,2.39762548784932,"model_dpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999968,0.00817527905691155,8.17527905691182,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM","Scenario 3B"
"Y3","~","X2",0.100000001635593,0.0487963262141727,2.04933464041291,"model_dpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999999968,1.63559618626685e-09,1.6355961862669e-06,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM-free","Scenario 3B"
"Y3","~","X2",0.0808742809740527,0.0563914364122858,1.4341589099233,"model_riclpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999968,-0.019125719025944,-19.1257190259447,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM","Scenario 3B"
"Y3","~","X2",0.105097690130408,0.0558541406723579,1.88164545842562,"model_riclpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999999968,0.00509769013041113,5.09769013041129,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3B"
"Y4","~","X3",0.100000006605533,0.0348672979633368,2.86801709471964,"model_covariates",4,"cross","X[t-1] -> Y[t]",0.100000006605533,0,0,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","True Model","Scenario 3B"
"Y4","~","X3",0.09153841546261,0.0361491647659263,2.53224150697094,"model_clpm",4,"cross","X[t-1] -> Y[t]",0.100000006605533,-0.00846159114292326,-8.46159058399008,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM","Scenario 3B"
"Y4","~","X3",0.130708402786077,0.0377000113034454,3.46706534738179,"model_clpm_lag2",4,"cross","X[t-1] -> Y[t]",0.100000006605533,0.0307083961805442,30.708394152091,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3B"
"Y4","~","X3",0.112152679566078,0.0418973711019626,2.67684288098029,"model_dpm",4,"cross","X[t-1] -> Y[t]",0.100000006605533,0.0121526729605448,12.152672157796,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM","Scenario 3B"
"Y4","~","X3",0.100000004578287,0.0576561957839032,1.7344190545122,"model_dpm_free",4,"cross","X[t-1] -> Y[t]",0.100000006605533,-2.02724578790558e-09,-2.0272456539952e-06,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM-free","Scenario 3B"
"Y4","~","X3",0.147473815288607,0.0506844079596844,2.90964857290847,"model_riclpm",4,"cross","X[t-1] -> Y[t]",0.100000006605533,0.0474738086830732,47.4738055471752,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM","Scenario 3B"
"Y4","~","X3",0.0936521443528768,0.0596434351953041,1.57020037571964,"model_riclpm_free",4,"cross","X[t-1] -> Y[t]",0.100000006605533,-0.00634786225265643,-6.34786183334631,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3B"
"Y5","~","X4",0.10000000000008,0.0552387112868467,1.81032463774897,"model_covariates",5,"cross","X[t-1] -> Y[t]",0.10000000000008,0,0,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","True Model","Scenario 3B"
"Y5","~","X4",0.0796231760957482,0.046657604105105,1.70654232301303,"model_clpm",5,"cross","X[t-1] -> Y[t]",0.10000000000008,-0.0203768239043323,-20.3768239043159,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM","Scenario 3B"
"Y5","~","X4",0.0805801114460881,0.0514685186194567,1.56561940400644,"model_clpm_lag2",5,"cross","X[t-1] -> Y[t]",0.10000000000008,-0.0194198885539924,-19.4198885539767,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 3B"
"Y5","~","X4",0.169290488433272,0.0512005390196621,3.30642004312222,"model_dpm",5,"cross","X[t-1] -> Y[t]",0.10000000000008,0.0692904884331915,69.2904884331358,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM","Scenario 3B"
"Y5","~","X4",0.100000011159531,0.0580794556347794,1.72177941522663,"model_dpm_free",5,"cross","X[t-1] -> Y[t]",0.10000000000008,1.11594507523627e-08,1.11594507523537e-05,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","DPM-free","Scenario 3B"
"Y5","~","X4",0.137505890008001,0.065690929648096,2.09322490554808,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.10000000000008,0.0375058900079209,37.5058900078907,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM","Scenario 3B"
"Y5","~","X4",0.107071699491482,0.0639251679753609,1.67495374486543,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.10000000000008,0.00707169949140163,7.07169949139594,"Scenario~3*italic('B')","Proportional","X[t-1] %->% Y[t]","RICLPM-free","Scenario 3B"
"Y2","~","X1",0.100000000000001,0.0438252537324963,2.28178941325447,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.100000000000001,0,0,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","True Model","Scenario 4A"
"Y2","~","X1",0.0705468339088673,0.039572695769435,1.78271488806067,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0294531660911336,-29.4531660911333,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM","Scenario 4A"
"Y2","~","X1",0.070546833908864,0.0395727294332766,1.78271337153563,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0294531660911368,-29.4531660911366,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 4A"
"Y2","~","X1",0.0974554992857098,0.0453512005531845,2.14890671243469,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.00254450071429101,-2.54450071429098,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM","Scenario 4A"
"Y2","~","X1",0.10471070939447,0.0560072068745496,1.86959349051296,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.100000000000001,0.00471070939446958,4.71070939446953,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM-free","Scenario 4A"
"Y2","~","X1",0.0614196811298204,0.0575100738328964,1.06798126026205,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0385803188701804,-38.5803188701801,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM","Scenario 4A"
"Y2","~","X1",0.0964160155327449,0.0616894033580746,1.56292669866007,"model_riclpm_free",2,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.00358398446725595,-3.58398446725592,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 4A"
"Y3","~","X2",0.0999999999999886,0.0480303668906331,2.08201615922885,"model_covariates",3,"cross","X[t-1] -> Y[t]",0.0999999999999886,0,0,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","True Model","Scenario 4A"
"Y3","~","X2",0.0675954722098865,0.0417941337625159,1.61734353902344,"model_clpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999886,-0.032404527790102,-32.4045277901057,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM","Scenario 4A"
"Y3","~","X2",0.0915977298211267,0.0459529431105322,1.9932940878412,"model_clpm_lag2",3,"cross","X[t-1] -> Y[t]",0.0999999999999886,-0.0084022701788619,-8.40227017886286,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 4A"
"Y3","~","X2",0.0839062076736373,0.048586098237031,1.72695916565052,"model_dpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999886,-0.0160937923263513,-16.0937923263531,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM","Scenario 4A"
"Y3","~","X2",0.095158552314007,0.0552023490477477,1.72381346003408,"model_dpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999999886,-0.00484144768598156,-4.84144768598212,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM-free","Scenario 4A"
"Y3","~","X2",0.0752640855127428,0.0613961825338973,1.22587565556195,"model_riclpm",3,"cross","X[t-1] -> Y[t]",0.0999999999999886,-0.0247359144872458,-24.7359144872486,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM","Scenario 4A"
"Y3","~","X2",0.0983334259740715,0.0615541698769877,1.59751039077588,"model_riclpm_free",3,"cross","X[t-1] -> Y[t]",0.0999999999999886,-0.00166657402591711,-1.6665740259173,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 4A"
"Y4","~","X3",0.100000000000006,0.052382723531061,1.90902635943909,"model_covariates",4,"cross","X[t-1] -> Y[t]",0.100000000000006,0,0,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","True Model","Scenario 4A"
"Y4","~","X3",0.096310948200375,0.0424862456900555,2.26687358781898,"model_clpm",4,"cross","X[t-1] -> Y[t]",0.100000000000006,-0.00368905179963051,-3.68905179963031,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM","Scenario 4A"
"Y4","~","X3",0.113997189998303,0.0473913163755423,2.40544468305029,"model_clpm_lag2",4,"cross","X[t-1] -> Y[t]",0.100000000000006,0.0139971899982971,13.9971899982963,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 4A"
"Y4","~","X3",0.0884914322018237,0.0507052266719784,1.74521322573492,"model_dpm",4,"cross","X[t-1] -> Y[t]",0.100000000000006,-0.0115085677981819,-11.5085677981812,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM","Scenario 4A"
"Y4","~","X3",0.0875937810266153,0.052644630935892,1.66386922026831,"model_dpm_free",4,"cross","X[t-1] -> Y[t]",0.100000000000006,-0.0124062189733902,-12.4062189733895,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM-free","Scenario 4A"
"Y4","~","X3",0.10532589733404,0.0641536155017679,1.64177648461819,"model_riclpm",4,"cross","X[t-1] -> Y[t]",0.100000000000006,0.00532589733403396,5.32589733403367,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM","Scenario 4A"
"Y4","~","X3",0.0917151876948331,0.071285632092703,1.28658728277197,"model_riclpm_free",4,"cross","X[t-1] -> Y[t]",0.100000000000006,-0.00828481230517245,-8.28481230517198,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 4A"
"Y5","~","X4",0.0999999999999998,0.0535964994520391,1.86579349439575,"model_covariates",5,"cross","X[t-1] -> Y[t]",0.0999999999999998,0,0,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","True Model","Scenario 4A"
"Y5","~","X4",0.102833759124696,0.0426520217039141,2.41099378216013,"model_clpm",5,"cross","X[t-1] -> Y[t]",0.0999999999999998,0.00283375912469594,2.83375912469595,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM","Scenario 4A"
"Y5","~","X4",0.115644987544426,0.0496752666337646,2.32801946282502,"model_clpm_lag2",5,"cross","X[t-1] -> Y[t]",0.0999999999999998,0.0156449875444266,15.6449875444266,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 4A"
"Y5","~","X4",0.0903547542236902,0.0507423393462355,1.7806580340564,"model_dpm",5,"cross","X[t-1] -> Y[t]",0.0999999999999998,-0.00964524577630958,-9.6452457763096,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM","Scenario 4A"
"Y5","~","X4",0.0845589088249996,0.0505686073468448,1.67216210335829,"model_dpm_free",5,"cross","X[t-1] -> Y[t]",0.0999999999999998,-0.0154410911750002,-15.4410911750002,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","DPM-free","Scenario 4A"
"Y5","~","X4",0.107555616054304,0.0620119892239402,1.73443260569976,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.0999999999999998,0.0075556160543039,7.55561605430391,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM","Scenario 4A"
"Y5","~","X4",0.0909615587305346,0.069082166214571,1.31671549568966,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.0999999999999998,-0.00903844126946517,-9.03844126946519,"Scenario~4*italic('A')","Part-Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 4A"
"Y2","~","X1",0.100000000000001,0.0461216776647163,2.16817785178925,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.100000000000001,0,0,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","True Model","Scenario 5A"
"Y2","~","X1",0.0690711530593769,0.0407235296544417,1.69609937167721,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0309288469406241,-30.9288469406238,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM","Scenario 5A"
"Y2","~","X1",0.0690711530592072,0.0407235295980687,1.69609937402093,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0309288469407937,-30.9288469407934,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 5A"
"Y2","~","X1",0.0947594652801216,0.0475870322568252,1.99128755852453,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.00524053471987933,-5.24053471987928,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM","Scenario 5A"
"Y2","~","X1",0.10670741504923,0.059643344702244,1.78909173491096,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.100000000000001,0.00670741504922888,6.70741504922881,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 5A"
"Y2","~","X1",0.055596740156399,0.0591296514461801,0.940251444015414,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.044403259843602,-44.4032598436016,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 5A"
"Y2","~","X1",0.104047038201315,0.0669663013624345,1.55372233622688,"model_riclpm_free",2,"cross","X[t-1] -> Y[t]",0.100000000000001,0.00404703820131433,4.04703820131429,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 5A"
"Y3","~","X2",0.100000000000001,0.0490729394349225,2.03778296453212,"model_covariates",3,"cross","X[t-1] -> Y[t]",0.100000000000001,0,0,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","True Model","Scenario 5A"
"Y3","~","X2",0.0784668237504191,0.0421636480772226,1.86100651458591,"model_clpm",3,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0215331762495824,-21.5331762495821,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM","Scenario 5A"
"Y3","~","X2",0.100260160735555,0.0464263647593014,2.15955225560641,"model_clpm_lag2",3,"cross","X[t-1] -> Y[t]",0.100000000000001,0.000260160735553697,0.260160735553693,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 5A"
"Y3","~","X2",0.0840462494820051,0.0501135828092305,1.67711516061319,"model_dpm",3,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0159537505179963,-15.9537505179961,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM","Scenario 5A"
"Y3","~","X2",0.10448687567981,0.0599720416929126,1.74225977189231,"model_dpm_free",3,"cross","X[t-1] -> Y[t]",0.100000000000001,0.00448687567980843,4.48687567980837,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 5A"
"Y3","~","X2",0.0753525947913758,0.062956725897122,1.19689506907507,"model_riclpm",3,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0246474052086257,-24.6474052086253,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 5A"
"Y3","~","X2",0.101688516659464,0.0663038523230016,1.53367433560398,"model_riclpm_free",3,"cross","X[t-1] -> Y[t]",0.100000000000001,0.00168851665946237,1.68851665946235,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 5A"
"Y4","~","X3",0.0999999999999997,0.0521727513955399,1.91670934204456,"model_covariates",4,"cross","X[t-1] -> Y[t]",0.0999999999999997,0,0,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","True Model","Scenario 5A"
"Y4","~","X3",0.0832379976460435,0.0433270644230659,1.92115479676325,"model_clpm",4,"cross","X[t-1] -> Y[t]",0.0999999999999997,-0.0167620023539562,-16.7620023539562,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM","Scenario 5A"
"Y4","~","X3",0.100382587072462,0.0485298081223221,2.06847277902772,"model_clpm_lag2",4,"cross","X[t-1] -> Y[t]",0.0999999999999997,0.000382587072462179,0.38258707246218,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 5A"
"Y4","~","X3",0.0781344318739604,0.0520577155922544,1.50091933510786,"model_dpm",4,"cross","X[t-1] -> Y[t]",0.0999999999999997,-0.0218655681260393,-21.8655681260394,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM","Scenario 5A"
"Y4","~","X3",0.0911037098067116,0.0527345002484399,1.72759217168095,"model_dpm_free",4,"cross","X[t-1] -> Y[t]",0.0999999999999997,-0.00889629019328808,-8.89629019328811,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 5A"
"Y4","~","X3",0.08746669051134,0.0646353897503038,1.35323219755055,"model_riclpm",4,"cross","X[t-1] -> Y[t]",0.0999999999999997,-0.0125333094886597,-12.5333094886597,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 5A"
"Y4","~","X3",0.0882167941169287,0.0669825635722986,1.31701131476867,"model_riclpm_free",4,"cross","X[t-1] -> Y[t]",0.0999999999999997,-0.011783205883071,-11.783205883071,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 5A"
"Y5","~","X4",0.100000000000001,0.0554190220114898,1.80443458528135,"model_covariates",5,"cross","X[t-1] -> Y[t]",0.100000000000001,0,0,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","True Model","Scenario 5A"
"Y5","~","X4",0.0801020497152228,0.0441662016750133,1.81365040862321,"model_clpm",5,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0198979502847779,-19.8979502847777,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM","Scenario 5A"
"Y5","~","X4",0.0958036040120781,0.0506729508341696,1.89062611185998,"model_clpm_lag2",5,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.00419639598792265,-4.19639598792262,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 5A"
"Y5","~","X4",0.0659757018295805,0.053055411590468,1.24352445588103,"model_dpm",5,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0340242981704202,-34.02429817042,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM","Scenario 5A"
"Y5","~","X4",0.0716035071575434,0.0496360856944107,1.4425695772704,"model_dpm_free",5,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0283964928424573,-28.3964928424571,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","DPM-free","Scenario 5A"
"Y5","~","X4",0.0787883778345091,0.0645917098691285,1.21979086780866,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0212116221654916,-21.2116221654914,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM","Scenario 5A"
"Y5","~","X4",0.0735952793864406,0.0685738040152384,1.07322731243094,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.100000000000001,-0.0264047206135601,-26.4047206135599,"Scenario~5*italic('A')","Part-Linear","X[t-1] %->% Y[t]","RICLPM-free","Scenario 5A"
"Y2","~","X1",0.0999999999989291,0.0431835514375318,2.31569652495086,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.0999999999989291,0,0,"Scenario~5*italic('C')","Part-Proportional","X[t-1] %->% Y[t]","True Model","Scenario 5C"
"Y2","~","X1",0.0709157541212423,0.0392716733373426,1.80577368099592,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.0999999999989291,-0.0290842458776868,-29.0842458779982,"Scenario~5*italic('C')","Part-Proportional","X[t-1] %->% Y[t]","CLPM","Scenario 5C"
"Y2","~","X1",0.0709157541212418,0.0392716781760805,1.8057734585031,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.0999999999989291,-0.0290842458776873,-29.0842458779988,"Scenario~5*italic('C')","Part-Proportional","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 5C"
"Y2","~","X1",0.102989712239333,0.043227125736758,2.38252510394777,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.0999999999989291,0.00298971224040349,2.98971224043551,"Scenario~5*italic('C')","Part-Proportional","X[t-1] %->% Y[t]","DPM","Scenario 5C"
"Y2","~","X1",0.10000201018242,0.0456490550340984,2.1906698858875,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.0999999999989291,2.0101834911912e-06,0.00201018349121272,"Scenario~5*italic('C')","Part-Proportional","X[t-1] %->% Y[t]","DPM-free","Scenario 5C"
"Y2","~","X1",0.0960529936973627,0.0545053232993332,1.76226812140637,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.0999999999989291,-0.00394700630156643,-3.9470063016087,"Scenario~5*italic('C')","Part-Proportional","X[t-1] %->% Y[t]","RICLPM","Scenario 5C"
